24343.157630    0.01064	5220160825034658899003824309958398046101910115001484223 088044+1725810642a0680 
24343.166000    0.01306	5220160825035902609295524287327760800401910313001000999 088047+1705910642a0695 
24343.174750    0.03869	5220160825041138786150524273041609436001910063001941999 088050+1685910642a0683 
24343.249820   -0.01547	5220160825055944428579724299401999908101910105001378209 088053+1716010642a0570 
24343.258650    0.01429	5220160825061227659905724273777362545301910425002225999 088050+1765810642a0782 
24343.285970    0.00526	5220160825065147901795424291092660156301910249002137999 088072+1935310642a0647 
24343.293970    0.04952	5220160825070318584369324297631245215301910051002219399 088071+1985310642a0652 
24343.304020   -0.00193	5220160825071747744895824336122504891101910267001167651 088070+2055110642a0852 
24343.313620   -0.00169	5220160825073136464274424345733065832101910038001440103 088061+2104910642a0661 
24343.326220    0.00754	5220160825074945505274524342642618807401910036001097858 088077+2204710642a0669 
24343.335080    0.00599	5220160825080230973719924370348027790101910042001395105 088086+2244510642a0661 
24344.069830    0.03737	5220160826014033521458524584944033555401910207001177999 087985+1776710642a0626 
24344.078830    0.02160	5220160826015330513605424560881743567301910268002269999 087988+1786710642a0676 
24344.087780    0.05692	5220160826020624463366924548956979060001910102001754999 087984+1776710642a0752 
24344.096990    0.06039	5220160826021939842598924539373146564201910072001543366 087965+1726410642a0695 
24344.103190    0.00667	5220160826022835569067224557738667264101910042001234147 087980+1746710642a0588 
24344.115720    0.03066	5220160826024638427980124521430053635401910256001076999 087971+1756710642a0639 
24344.141250    0.00482	5220160826032323907114624480996057399301910066002193999 087970+1766510642a0721 
24344.148520    0.04308	5220160826033352184836924474419214669001910039001793999 087966+1746610642a0752 
24344.158440    0.07926	5220160826034809266671224467916383273201910057001656300 087964+1676910642a0596 
24344.165590    0.00012	5220160826035826747042224488362727129101910190001147793 087970+1667010642a0697 
24344.174960    0.02535	5220160826041156359817524460787276341401910146001177999 087971+1636810642a0662 
24344.342340    0.00813	5220160826081258183705724476871059604401910061001235471 088042+2195810642a0918 
24344.397250   -0.00665	5220160826093202130029424544031894529401910040001182263 088071+2137010642a0778 
24344.405470   -0.02456	5220160826094352299243724574845369088101910043001270119 088076+2157010642a0716 
24344.415560   -0.01845	5220160826095823987687324560288832499301910019003067044 088078+2166910642a0542 
24345.118450    0.01193	5220160827025033888098424739134041385301910039002006999 088102+1596710642a0458 
24345.130760    0.00219	5220160827030817923098624721965219457301910013002383999 088095+1596710642a0516 
24345.154750    0.01724	5220160827034250354197024690919647537301910135002354999 088095+1606810642a0625 
24345.161810    0.08089	5220160827035300680854724682510885179001910037001829999 088096+1616810642a0649 
24345.171880    0.00164	5220160827040730780094824702890810713101910111001452622 088094+1606810642a0682 
24345.179360    0.08469	5220160827041816322912624667304890967201910044001709999 088098+1606910642a0660 
24345.189080    0.03236	5220160827043216909273124663426000421401910078001260999 088101+1597110642a0657 
24345.199500    0.01373	5220160827044716950077824643724686048001910010001994320 088107+1587410642a0761 
24345.207940    0.02274	5220160827045926342750524636582799652301910084002217538 088119+1587510642a0665 
24345.213790   -0.02771	5220160827050751393606224663836181096101910061001412223 088123+1597610642a0436 
24345.236890    0.00038	5220160827054107296869124617302209899301910042002482097 088129+1667610642a0637 
24345.245410   -0.05010	5220160827055323514790424644878831975101910051001847096 088134+1707510642a0616 
24345.252170    0.02653	5220160827060307576949124620770339943401910045001464226 088134+1737410642a0456 
24346.134900    0.00750	5220160828031415001112624983446526294401910032001120999 088046+1617510642a0506 
24346.143190   -0.03083	5220160828032611450641224994510529479101910082001100999 088046+1627510642a0665 
24346.149040    0.07211	5220160828033436675773524957324979175201910010001754999 088041+1647510642a0231 
24346.171870    0.00836	5220160828040729579412624921464985273301910029002332999 088036+1667510642a0500 
24346.185490    0.05154	5220160828042706104127624902811894332001910044001557999 088034+1677510642a0544 
24346.202350    0.07187	5220160828045123172033724887624324112201910094001734999 088039+1667510642a0599 
24346.208440   -0.03637	5220160828050009110994924909603199717101910065001215422 088047+1667610642a0616 
24346.218550    0.00221	5220160828051442421206824866119287358301910105002152299 088047+1667610642a0636 
24346.228230   -0.03759	5220160828052839388653524889344154919101910020001999077 088055+1677510642a0352 
24355.626570   -0.01563	5220160906150215700177926681593327516301910056001776133 087635+2105510642a0665 
24355.633800   -0.00747	5220160906151240023972926711991289820101910034001480186 087645+2075510642a0643 
24355.644100   -0.03602	5220160906152730460808826696721081345401910016002471052 087642+1985710642a0614 
24356.791320   -0.01136	5220160907185929675587526743469111946301910025001740999 087765+1526710642a0523 
24356.800050   -0.02081	5220160907191203958652726754119411545301910028001699999 087777+1526710642a0613 
24356.807800   -0.01660	5220160907192313937228826764059366827301910016001464999 087785+1516710642a0657 
24357.684760   -0.01258	5220160908162603038644426569371756470301910031001779113 087511+1916310642a0610 
24357.693570   -0.01282	5220160908163844142805726595258859239101910023002023069 087507+1896310642a0618 
24367.874340    0.11246	5220160918205903271710223875915463892301910059003577026 087039+1007610642a0651 
24367.885610    0.04681	5220160918211516981256423857202776645301910105002170063 087041+0977710642a0672 
24367.893030    0.06734	5220160918212557792200223859523168399401910021002094015 087042+0997810642a0558 
24367.903360    0.04459	5220160918214049909414123829203530446301910095002626047 087044+1027710642a0672 
24367.924470    0.03367	5220160918221113992714123798611900983301910026002979024 087060+1067110642a0367 
24367.954730    0.04249	5220160918225448340909023760884295874301910204002601104 087061+1026910642a0664 
24367.964760    0.05824	5220160918230915688302223764471659669401910033001893030 087055+1027010642a0645 
24367.972150    0.04042	5220160918231953472608823745053710195001910093001485092 087025+1066110642a0685 
24368.008290    0.03055	5220160919001156001936023715228720656301910125002520044 087036+1066610642a1112 
24368.034470    0.02970	5220160919004938005828823703981579956301910162002418090 087040+1225810642a0650 
24368.050560    0.04268	5220160919011248488015823703149155742001910083001630110 087021+1215510642a0679 
24368.061540    0.03102	5220160919012836941222223700484803547301910259002256137 087022+1195410642a0683 
24368.070110    0.02129	5220160919014057436708023700025333477201910116001471082 087026+1205410642a0651 
24368.078740    0.04841	5220160919015323203099423704904165673001910179001512207 087033+1165610642a0690 
24368.116430    0.01466	5220160919024739865887523718941360116301910110002334065 087026+1185810642a0639 
24368.125220    0.01212	5220160919030019040532323727338092650001910064001780072 087020+1205710642a0684 
24368.133340    0.00365	5220160919031200402083723730066219457201910096001524071 087016+1215510642a0683 
24368.140900    0.04114	5220160919032254158805223737777967722301910115002390074 087015+1215510642a0686 
24368.150140    0.00842	5220160919033611795702023745225192515201910051001686037 087017+1215510642a0659 
24368.165680    0.02304	5220160919035834639774623762970078281301910155002370089 087026+1205410642a0684 
24370.071800    0.01881	5220160921014323100154623942372540092301910035002391026 087178+1118510642a0513 
24370.084290    0.03756	5220160921020122919092223948048633339401910022001866070 087172+1128510642a0772 
24370.092750    0.02256	5220160921021333972954023933499321229301910078002745063 087175+1108410642a0701 
24370.119580    0.03385	5220160921025211915100723928996707641301910077002652062 087176+1098410642a0702 
24370.300130   -0.04619	5220160921071210891081824094353125609301910024002180028 087203+1327910642a0652 
24370.308420   -0.00576	5220160921072407116253924108653126274301910173002331160 087209+1367610642a0687 
24370.316660    0.02458	5220160921073559164444524135225811718401910056001583086 087215+1407410642a1039 
24370.328530   -0.18632	5220160921075304796740724146567284892001910010001937036 087227+1417310642a0242 
24371.213850   -0.00579	5220160922050756759270024176527482011301910017002789020 087665+0987810642a0580 
24371.222100    0.00073	5220160922051949800022024182074853986301910057002208099 087679+0987810642a0670 
24371.232670    0.00749	5220160922053502971184224190226305435301910113002570134 087685+0997810642a0708 
24371.241810    0.01792	5220160922054812502426024198205075230301910204002366348 087696+1007810642a0702 
24371.251000    0.05253	5220160922060125994438024207794844322001910067001535839 087701+1047810642a0679 
24371.261260    0.02331	5220160922061612758475724222032529353201910068001766075 087705+1077710642a0637 
24371.268640   -0.03573	5220160922062650284634124257488075094101910111001455159 087708+1117710642a0684 
24371.278910    0.04333	5220160922064138242060024239819176683001910076001860620 087713+1157610642a0686 
24371.287400    0.02261	5220160922065351131925224254188608740201910112001831116 087732+1187610642a0685 
24371.296800   -0.04044	5220160922070723582072824294211362075101910099001584123 087751+1187510642a0712 
24371.306060    0.03688	5220160922072043443318624287581754123401910146000940999 087772+1187710642a0774 
24371.318800    0.06112	5220160922073904024682324297357495680001910036001870275 087789+1187910642a0712 
24371.325980    0.02982	5220160922074924754907824312132666019201910123001679167 087804+1227910642a0699 
24371.337950   -0.05811	5220160922080639068061724359222124766101910079001523090 087830+1277610642a0705 
24371.347040    0.03182	5220160922081944489131424355083193660401910219001066999 087844+1297510642a0748 
24371.354680    0.05655	5220160922083044462144024358855048632001910018001971135 087848+1337310642a0435 
24371.363820   -0.01019	5220160922084353677478324374749950173301910041002498038 087857+1367110642a0623 
24372.018350    0.05849	5220160923002625128502324570747928766301910057002587167 088090+1128810642a0518 
24372.026090    0.07048	5220160923003733792872824569295948873401910262001155999 088091+1098810642a0639 
24372.032670   -0.02822	5220160923004702558123924584014257099101910069001523120 088094+1098810642a0668 
24372.042180    0.06127	5220160923010044468720724544014781870201910069001783103 088090+1098710642a0663 
24372.049320    0.10250	5220160923011101126550324529148658088001910024001601560 088094+1088710642a0669 
24372.064040    0.03471	5220160923013213124398524511900751948301910087002992118 088090+1088710642a1102 
24372.073640    0.06358	5220160923014602883732324510322592275401910177001122999 088091+1078510642a0672 
24372.252830    0.04730	5220160923060404636601224460315491489401910335001016999 088144+1117010642a0658 
24372.259960   -0.04886	5220160923061420695169724487781527807101910250001118366 088153+1156910642a0682 
