date_julian,date_julian_year,residual_m,timestamp,station,elongation_rad
2457154.5,2015.358904109589,0.05468,5120150512073340187804424291900552892301910029001792105,DE430,4.840111891386418
2457154.5,2015.358904109589,0.03141,5120150512075053089405324296960766196301910010002191119,DE430,4.840111891386418
2457154.5,2015.358904109589,0.00732,5120150512083014979809224314159598162301910044002285095,DE430,4.840111891386418
2457154.5,2015.358904109589,0.11945,5120150512084309940412324348644414401101910026002395035,DE430,4.840111891386418
2457154.5,2015.358904109589,0.02355,5120150512085810411636724330834069680301910031002828035,DE430,4.840111891386418
2457155.5,2015.3616438356164,0.02323,5120150513042335586223224221608146749301910013003361033,DE430,5.071372449794543
2457155.5,2015.3616438356164,0.02691,5120150513051858274914524174635070476301910076002009087,DE430,5.071372449794543
2457155.5,2015.3616438356164,0.02022,5120150513053254848433924165057565219301910084002165092,DE430,5.071372449794543
2457155.5,2015.3616438356164,-0.0221,5120150513074243478809224124975391603301910038003140023,DE430,5.071372449794543
2457170.5,2015.4027397260274,-0.00775,5120150528170307271263226523784554819301910048003197027,DE430,2.0027575431481117
2457170.5,2015.4027397260274,-0.00202,5120150528171605274036126512096889871301910075001850058,DE430,2.0027575431481117
2457170.5,2015.4027397260274,0.07837,5120150528172752739023326530064957715101910091001299318,DE430,2.0027575431481117
2457170.5,2015.4027397260274,-0.05972,5120150528174546612022526486901041159001910052001525058,DE430,2.0027575431481117
2457170.5,2015.4027397260274,0.09273,5120150528175915758959826471330400160201910039001926043,DE430,2.0027575431481117
2457171.5,2015.4054794520548,-0.07163,5120150529200009001756526283794096418301910031003244009,DE430,2.193925646450178
2457171.5,2015.4054794520548,0.32555,5120150529204810532011126275420525231301910025003554006,DE430,2.193925646450178
2457171.5,2015.4054794520548,-0.03036,5120150529213821537718926278961573959001910038001495032,DE430,2.193925646450178
2457171.5,2015.4054794520548,0.02934,5120150529223410124742726300841450159301910037003285011,DE430,2.193925646450178
2457171.5,2015.4054794520548,0.01166,5120150529224951743668026299261255386201910016002582006,DE430,2.193925646450178
2457181.5,2015.4328767123288,-0.01702,5120150608014734802647924451894182431301910027002905019,DE430,4.332176033427765
2457181.5,2015.4328767123288,0.25736,5120150608021435622543024426385245218001910010002313025,DE430,4.332176033427765
